Source: MJ Menne CN Williams Jr. RS Vose NOAA National Climatic Data Center Asheville NC
Day  ,JD  ,Month  ,State_id  ,Year  ,TAVE (F) 
26,269,9,'437054',1927,60 
27,270,9,'437054',1927,60 
28,271,9,'437054',1927,56 
29,272,9,'437054',1927,60 
30,273,9,'437054',1927,69 
1,274,10,'437054',1927,66 
2,275,10,'437054',1927,63 
3,276,10,'437054',1927,64 
4,277,10,'437054',1927,66 
5,278,10,'437054',1927,58 
6,279,10,'437054',1927,61 
7,280,10,'437054',1927,59 
8,281,10,'437054',1927,59 
9,282,10,'437054',1927,38 
10,283,10,'437054',1927,43 
11,284,10,'437054',1927,43 
12,285,10,'437054',1927,51 
13,286,10,'437054',1927,60 
14,287,10,'437054',1927,51 
15,288,10,'437054',1927,46 
16,289,10,'437054',1927,43 
17,290,10,'437054',1927,51 
18,291,10,'437054',1927,54 
19,292,10,'437054',1927,60 
20,293,10,'437054',1927,54 
21,294,10,'437054',1927,47 
22,295,10,'437054',1927,41 
23,296,10,'437054',1927,48 
24,297,10,'437054',1927,39 
25,298,10,'437054',1927,37 
26,299,10,'437054',1927,44 
27,300,10,'437054',1927,44 
28,301,10,'437054',1927,49 
29,302,10,'437054',1927,48 
30,303,10,'437054',1927,40 
31,304,10,'437054',1927,39 
1,305,11,'437054',1927,50 
2,306,11,'437054',1927,55 
3,307,11,'437054',1927,55 
4,308,11,'437054',1927,53 
5,309,11,'437054',1927,44 
6,310,11,'437054',1927,40 
7,311,11,'437054',1927,35 
8,312,11,'437054',1927,29 
9,313,11,'437054',1927,25 
10,314,11,'437054',1927,25 
11,315,11,'437054',1927,33 
12,316,11,'437054',1927,48 
13,317,11,'437054',1927,41 
14,318,11,'437054',1927,34 
15,319,11,'437054',1927,53 
16,320,11,'437054',1927,62 
17,321,11,'437054',1927,63 
18,322,11,'437054',1927,50 
19,323,11,'437054',1927,30 
20,324,11,'437054',1927,23 
21,325,11,'437054',1927,23 
22,326,11,'437054',1927,33 
23,327,11,'437054',1927,44 
24,328,11,'437054',1927,37 
25,329,11,'437054',1927,31 
26,330,11,'437054',1927,30 
27,331,11,'437054',1927,40 
28,332,11,'437054',1927,32 
29,333,11,'437054',1927,42 
30,334,11,'437054',1927,38 
1,335,12,'437054',1927,42 
2,336,12,'437054',1927,21 
3,337,12,'437054',1927,23 
4,338,12,'437054',1927,6 
5,339,12,'437054',1927,20 
6,340,12,'437054',1927,28 
7,341,12,'437054',1927,24 
8,342,12,'437054',1927,42 
9,343,12,'437054',1927,27 
10,344,12,'437054',1927,20 
11,345,12,'437054',1927,32 
12,346,12,'437054',1927,36 
13,347,12,'437054',1927,32 
14,348,12,'437054',1927,35 
15,349,12,'437054',1927,26 
16,350,12,'437054',1927,17 
17,351,12,'437054',1927,. 
18,352,12,'437054',1927,18 
19,353,12,'437054',1927,18 
20,354,12,'437054',1927,25 
21,355,12,'437054',1927,32 
22,356,12,'437054',1927,29 
23,357,12,'437054',1927,25 
24,358,12,'437054',1927,8 
25,359,12,'437054',1927,11 
26,360,12,'437054',1927,8 
27,361,12,'437054',1927,6 
28,362,12,'437054',1927,23 
29,363,12,'437054',1927,33 
30,364,12,'437054',1927,35 
31,365,12,'437054',1927,35 
1,1,1,'437054',1928,32 
2,2,1,'437054',1928,12 
3,3,1,'437054',1928,7 
4,4,1,'437054',1928,13 
5,5,1,'437054',1928,14 
6,6,1,'437054',1928,18 
7,7,1,'437054',1928,36 
8,8,1,'437054',1928,38 
9,9,1,'437054',1928,34 
10,10,1,'437054',1928,34 
11,11,1,'437054',1928,35 
12,12,1,'437054',1928,29 
13,13,1,'437054',1928,33 
14,14,1,'437054',1928,32 
15,15,1,'437054',1928,21 
16,16,1,'437054',1928,-4 
17,17,1,'437054',1928,18 
18,18,1,'437054',1928,29 
19,19,1,'437054',1928,17 
20,20,1,'437054',1928,27 
21,21,1,'437054',1928,8 
22,22,1,'437054',1928,-2 
23,23,1,'437054',1928,25 
24,24,1,'437054',1928,17 
25,25,1,'437054',1928,31 
26,26,1,'437054',1928,13 
27,27,1,'437054',1928,2 
28,28,1,'437054',1928,-3 
29,29,1,'437054',1928,11 
30,30,1,'437054',1928,3 
31,31,1,'437054',1928,7 
1,32,2,'437054',1928,10 
2,33,2,'437054',1928,17 
3,34,2,'437054',1928,1 
4,35,2,'437054',1928,27 
5,36,2,'437054',1928,24 
6,37,2,'437054',1928,1 
7,38,2,'437054',1928,6 
8,39,2,'437054',1928,23 
9,40,2,'437054',1928,32 
10,41,2,'437054',1928,24 
11,42,2,'437054',1928,23 
12,43,2,'437054',1928,19 
13,44,2,'437054',1928,9 
14,45,2,'437054',1928,15 
15,46,2,'437054',1928,34 
16,47,2,'437054',1928,38 
17,48,2,'437054',1928,33 
18,49,2,'437054',1928,30 
19,50,2,'437054',1928,16 
20,51,2,'437054',1928,19 
21,52,2,'437054',1928,9 
22,53,2,'437054',1928,7 
23,54,2,'437054',1928,31 
24,55,2,'437054',1928,33 
25,56,2,'437054',1928,10 
26,57,2,'437054',1928,-5 
27,58,2,'437054',1928,13 
28,59,2,'437054',1928,13 
29,60,2,'437054',1928,14 
1,61,3,'437054',1928,30 
2,62,3,'437054',1928,25 
3,63,3,'437054',1928,14 
4,64,3,'437054',1928,12 
5,65,3,'437054',1928,19 
6,66,3,'437054',1928,9 
7,67,3,'437054',1928,6 
8,68,3,'437054',1928,19 
9,69,3,'437054',1928,11 
10,70,3,'437054',1928,22 
11,71,3,'437054',1928,16 
12,72,3,'437054',1928,36 
13,73,3,'437054',1928,38 
14,74,3,'437054',1928,44 
15,75,3,'437054',1928,33 
16,76,3,'437054',1928,24 
17,77,3,'437054',1928,27 
18,78,3,'437054',1928,27 
19,79,3,'437054',1928,33 
20,80,3,'437054',1928,32 
21,81,3,'437054',1928,32 
22,82,3,'437054',1928,24 
23,83,3,'437054',1928,25 
24,84,3,'437054',1928,34 
25,85,3,'437054',1928,42 
26,86,3,'437054',1928,47 
27,87,3,'437054',1928,47 
28,88,3,'437054',1928,26 
29,89,3,'437054',1928,27 
30,90,3,'437054',1928,26 
31,91,3,'437054',1928,25 
1,92,4,'437054',1928,27 
2,93,4,'437054',1928,26 
3,94,4,'437054',1928,35 
4,95,4,'437054',1928,44 
5,96,4,'437054',1928,48 
6,97,4,'437054',1928,56 
7,98,4,'437054',1928,55 
8,99,4,'437054',1928,61 
9,100,4,'437054',1928,41 
10,101,4,'437054',1928,33 
11,102,4,'437054',1928,36 
12,103,4,'437054',1928,41 
13,104,4,'437054',1928,38 
14,105,4,'437054',1928,35 
15,106,4,'437054',1928,38 
16,107,4,'437054',1928,27 
17,108,4,'437054',1928,30 
18,109,4,'437054',1928,41 
19,110,4,'437054',1928,46 
20,111,4,'437054',1928,41 
21,112,4,'437054',1928,35 
22,113,4,'437054',1928,40 
23,114,4,'437054',1928,38 
24,115,4,'437054',1928,36 
25,116,4,'437054',1928,40 
26,117,4,'437054',1928,38 
27,118,4,'437054',1928,37 
28,119,4,'437054',1928,39 
29,120,4,'437054',1928,40 
30,121,4,'437054',1928,44 
1,122,5,'437054',1928,56 
2,123,5,'437054',1928,49 
3,124,5,'437054',1928,47 
4,125,5,'437054',1928,54 
5,126,5,'437054',1928,59 
6,127,5,'437054',1928,57 
7,128,5,'437054',1928,46 
8,129,5,'437054',1928,48 
9,130,5,'437054',1928,53 
10,131,5,'437054',1928,57 
11,132,5,'437054',1928,63 
12,133,5,'437054',1928,55 
13,134,5,'437054',1928,43 
14,135,5,'437054',1928,42 
15,136,5,'437054',1928,46 
16,137,5,'437054',1928,53 
17,138,5,'437054',1928,56 
18,139,5,'437054',1928,63 
19,140,5,'437054',1928,56 
20,141,5,'437054',1928,53 
21,142,5,'437054',1928,59 
22,143,5,'437054',1928,63 
23,144,5,'437054',1928,57 
24,145,5,'437054',1928,49 
25,146,5,'437054',1928,52 
26,147,5,'437054',1928,55 
27,148,5,'437054',1928,56 
28,149,5,'437054',1928,56 
29,150,5,'437054',1928,55 
30,151,5,'437054',1928,54 
31,152,5,'437054',1928,58 
1,153,6,'437054',1928,58 
2,154,6,'437054',1928,61 
3,155,6,'437054',1928,59 
4,156,6,'437054',1928,56 
5,157,6,'437054',1928,59 
6,158,6,'437054',1928,55 
7,159,6,'437054',1928,56 
8,160,6,'437054',1928,59 
9,161,6,'437054',1928,60 
10,162,6,'437054',1928,57 
11,163,6,'437054',1928,53 
12,164,6,'437054',1928,60 
13,165,6,'437054',1928,65 
14,166,6,'437054',1928,75 
15,167,6,'437054',1928,63 
16,168,6,'437054',1928,53 
17,169,6,'437054',1928,58 
18,170,6,'437054',1928,63 
19,171,6,'437054',1928,64 
20,172,6,'437054',1928,63 
21,173,6,'437054',1928,61 
22,174,6,'437054',1928,63 
23,175,6,'437054',1928,63 
24,176,6,'437054',1928,61 
25,177,6,'437054',1928,65 
26,178,6,'437054',1928,74 
27,179,6,'437054',1928,72 
28,180,6,'437054',1928,67 
29,181,6,'437054',1928,68 
30,182,6,'437054',1928,71 
1,183,7,'437054',1928,73 
2,184,7,'437054',1928,70 
3,185,7,'437054',1928,72 
4,186,7,'437054',1928,79 
5,187,7,'437054',1928,73 
6,188,7,'437054',1928,70 
7,189,7,'437054',1928,68 
8,190,7,'437054',1928,74 
9,191,7,'437054',1928,78 
10,192,7,'437054',1928,78 
11,193,7,'437054',1928,74 
12,194,7,'437054',1928,72 
13,195,7,'437054',1928,68 
14,196,7,'437054',1928,73 
15,197,7,'437054',1928,72 
16,198,7,'437054',1928,70 
17,199,7,'437054',1928,72 
18,200,7,'437054',1928,73 
19,201,7,'437054',1928,74 
20,202,7,'437054',1928,66 
21,203,7,'437054',1928,65 
22,204,7,'437054',1928,67 
23,205,7,'437054',1928,70 
24,206,7,'437054',1928,69 
25,207,7,'437054',1928,71 
26,208,7,'437054',1928,62 
27,209,7,'437054',1928,64 
28,210,7,'437054',1928,72 
29,211,7,'437054',1928,67 
30,212,7,'437054',1928,59 
31,213,7,'437054',1928,62 
1,214,8,'437054',1928,70 
2,215,8,'437054',1928,73 
3,216,8,'437054',1928,73 
4,217,8,'437054',1928,80 
5,218,8,'437054',1928,69 
6,219,8,'437054',1928,66 
7,220,8,'437054',1928,64 
8,221,8,'437054',1928,71 
9,222,8,'437054',1928,72 
10,223,8,'437054',1928,72 
11,224,8,'437054',1928,73 
12,225,8,'437054',1928,60 
13,226,8,'437054',1928,65 
14,227,8,'437054',1928,74 
15,228,8,'437054',1928,77 
16,229,8,'437054',1928,77 
17,230,8,'437054',1928,77 
18,231,8,'437054',1928,75 
19,232,8,'437054',1928,68 
20,233,8,'437054',1928,65 
21,234,8,'437054',1928,65 
22,235,8,'437054',1928,64 
23,236,8,'437054',1928,64 
24,237,8,'437054',1928,68 
25,238,8,'437054',1928,70 
26,239,8,'437054',1928,70 
27,240,8,'437054',1928,73 
28,241,8,'437054',1928,75 
29,242,8,'437054',1928,74 
30,243,8,'437054',1928,70 
31,244,8,'437054',1928,66 
1,245,9,'437054',1928,56 
2,246,9,'437054',1928,59 
3,247,9,'437054',1928,62 
4,248,9,'437054',1928,66 
5,249,9,'437054',1928,61 
6,250,9,'437054',1928,55 
7,251,9,'437054',1928,59 
8,252,9,'437054',1928,58 
9,253,9,'437054',1928,59 
10,254,9,'437054',1928,51 
11,255,9,'437054',1928,65 
12,256,9,'437054',1928,61 
13,257,9,'437054',1928,65 
14,258,9,'437054',1928,64 
15,259,9,'437054',1928,58 
16,260,9,'437054',1928,66 
17,261,9,'437054',1928,66 
18,262,9,'437054',1928,55 
19,263,9,'437054',1928,53 
20,264,9,'437054',1928,63 
21,265,9,'437054',1928,64 
22,266,9,'437054',1928,58 
23,267,9,'437054',1928,47 
24,268,9,'437054',1928,45 
25,269,9,'437054',1928,47 
26,270,9,'437054',1928,48 
27,271,9,'437054',1928,42 
28,272,9,'437054',1928,46 
29,273,9,'437054',1928,44 
30,274,9,'437054',1928,45 
1,275,10,'437054',1928,47 
2,276,10,'437054',1928,47 
3,277,10,'437054',1928,59 
4,278,10,'437054',1928,57 
5,279,10,'437054',1928,55 
6,280,10,'437054',1928,59 
7,281,10,'437054',1928,51 
8,282,10,'437054',1928,43 
9,283,10,'437054',1928,52 
10,284,10,'437054',1928,56 
11,285,10,'437054',1928,46 
12,286,10,'437054',1928,64 
13,287,10,'437054',1928,61 
14,288,10,'437054',1928,39 
15,289,10,'437054',1928,44 
16,290,10,'437054',1928,56 
17,291,10,'437054',1928,67 
18,292,10,'437054',1928,66 
19,293,10,'437054',1928,62 
20,294,10,'437054',1928,58 
21,295,10,'437054',1928,48 
22,296,10,'437054',1928,44 
23,297,10,'437054',1928,61 
24,298,10,'437054',1928,55 
25,299,10,'437054',1928,43 
26,300,10,'437054',1928,38 
27,301,10,'437054',1928,38 
28,302,10,'437054',1928,38 
29,303,10,'437054',1928,36 
30,304,10,'437054',1928,26 
31,305,10,'437054',1928,30 
1,306,11,'437054',1928,39 
2,307,11,'437054',1928,41 
3,308,11,'437054',1928,39 
4,309,11,'437054',1928,50 
5,310,11,'437054',1928,37 
6,311,11,'437054',1928,39 
7,312,11,'437054',1928,39 
8,313,11,'437054',1928,35 
9,314,11,'437054',1928,33 
10,315,11,'437054',1928,34 
11,316,11,'437054',1928,36 
12,317,11,'437054',1928,32 
13,318,11,'437054',1928,33 
14,319,11,'437054',1928,34 
15,320,11,'437054',1928,44 
16,321,11,'437054',1928,58 
17,322,11,'437054',1928,52 
18,323,11,'437054',1928,49 
19,324,11,'437054',1928,45 
20,325,11,'437054',1928,41 
21,326,11,'437054',1928,28 
22,327,11,'437054',1928,30 
23,328,11,'437054',1928,30 
24,329,11,'437054',1928,27 
25,330,11,'437054',1928,29 
26,331,11,'437054',1928,18 
27,332,11,'437054',1928,20 
28,333,11,'437054',1928,14 
29,334,11,'437054',1928,30 
30,335,11,'437054',1928,19 
1,336,12,'437054',1928,30 
2,337,12,'437054',1928,30 
3,338,12,'437054',1928,33 
4,339,12,'437054',1928,34 
5,340,12,'437054',1928,35 
6,341,12,'437054',1928,25 
7,342,12,'437054',1928,19 
8,343,12,'437054',1928,23 
9,344,12,'437054',1928,19 
10,345,12,'437054',1928,21 
11,346,12,'437054',1928,11 
12,347,12,'437054',1928,28 
13,348,12,'437054',1928,24 
14,349,12,'437054',1928,35 
15,350,12,'437054',1928,23 
16,351,12,'437054',1928,28 
17,352,12,'437054',1928,37 
18,353,12,'437054',1928,41 
19,354,12,'437054',1928,32 
20,355,12,'437054',1928,32 
21,356,12,'437054',1928,28 
22,357,12,'437054',1928,13 
23,358,12,'437054',1928,14 
24,359,12,'437054',1928,15 
25,360,12,'437054',1928,24 
26,361,12,'437054',1928,38 
27,362,12,'437054',1928,28 
28,363,12,'437054',1928,34 
29,364,12,'437054',1928,31 
30,365,12,'437054',1928,20 
31,366,12,'437054',1928,21 
1,1,1,'437054',1929,15 
2,2,1,'437054',1929,25 
3,3,1,'437054',1929,-1 
4,4,1,'437054',1929,18 
5,5,1,'437054',1929,-4 
6,6,1,'437054',1929,31 
7,7,1,'437054',1929,24 
8,8,1,'437054',1929,7 
9,9,1,'437054',1929,13 
10,10,1,'437054',1929,22 
11,11,1,'437054',1929,20 
12,12,1,'437054',1929,19 
13,13,1,'437054',1929,13 
14,14,1,'437054',1929,1 
15,15,1,'437054',1929,4 
16,16,1,'437054',1929,-2 
17,17,1,'437054',1929,11 
18,18,1,'437054',1929,33 
19,19,1,'437054',1929,44 
20,20,1,'437054',1929,26 
21,21,1,'437054',1929,16 
22,22,1,'437054',1929,16 
23,23,1,'437054',1929,20 
24,24,1,'437054',1929,20 
25,25,1,'437054',1929,11 
26,26,1,'437054',1929,20 
27,27,1,'437054',1929,16 
28,28,1,'437054',1929,2 
29,29,1,'437054',1929,5 
30,30,1,'437054',1929,10 
31,31,1,'437054',1929,15 
1,32,2,'437054',1929,18 
2,33,2,'437054',1929,22 
3,34,2,'437054',1929,22 
4,35,2,'437054',1929,17 
5,36,2,'437054',1929,7 
6,37,2,'437054',1929,11 
7,38,2,'437054',1929,30 
8,39,2,'437054',1929,32 
9,40,2,'437054',1929,28 
10,41,2,'437054',1929,28 
11,42,2,'437054',1929,11 
12,43,2,'437054',1929,8 
13,44,2,'437054',1929,2 
14,45,2,'437054',1929,12 
15,46,2,'437054',1929,24 
16,47,2,'437054',1929,24 
17,48,2,'437054',1929,26 
18,49,2,'437054',1929,33 
19,50,2,'437054',1929,29 
20,51,2,'437054',1929,6 
21,52,2,'437054',1929,-3 
22,53,2,'437054',1929,21 
23,54,2,'437054',1929,5 
24,55,2,'437054',1929,3 
25,56,2,'437054',1929,23 
26,57,2,'437054',1929,12 
27,58,2,'437054',1929,35 
28,59,2,'437054',1929,33 
1,60,3,'437054',1929,31 
2,61,3,'437054',1929,24 
3,62,3,'437054',1929,35 
4,63,3,'437054',1929,39 
5,64,3,'437054',1929,40 
6,65,3,'437054',1929,31 
7,66,3,'437054',1929,31 
8,67,3,'437054',1929,14 
9,68,3,'437054',1929,13 
10,69,3,'437054',1929,6 
11,70,3,'437054',1929,6 
12,71,3,'437054',1929,33 
13,72,3,'437054',1929,46 
14,73,3,'437054',1929,38 
15,74,3,'437054',1929,40 
16,75,3,'437054',1929,40 
17,76,3,'437054',1929,25 
18,77,3,'437054',1929,26 
19,78,3,'437054',1929,39 
20,79,3,'437054',1929,45 
21,80,3,'437054',1929,36 
22,81,3,'437054',1929,43 
23,82,3,'437054',1929,38 
24,83,3,'437054',1929,36 
25,84,3,'437054',1929,35 
26,85,3,'437054',1929,38 
27,86,3,'437054',1929,35 
28,87,3,'437054',1929,35 
29,88,3,'437054',1929,31 
30,89,3,'437054',1929,33 
31,90,3,'437054',1929,40 
1,91,4,'437054',1929,39 
2,92,4,'437054',1929,29 
3,93,4,'437054',1929,37 
4,94,4,'437054',1929,43 
5,95,4,'437054',1929,50 
6,96,4,'437054',1929,45 
7,97,4,'437054',1929,47 
8,98,4,'437054',1929,61 
9,99,4,'437054',1929,56 
10,100,4,'437054',1929,44 
11,101,4,'437054',1929,39 
12,102,4,'437054',1929,41 
13,103,4,'437054',1929,32 
14,104,4,'437054',1929,32 
15,105,4,'437054',1929,38 
16,106,4,'437054',1929,37 
17,107,4,'437054',1929,38 
18,108,4,'437054',1929,37 
19,109,4,'437054',1929,38 
20,110,4,'437054',1929,40 
21,111,4,'437054',1929,44 
22,112,4,'437054',1929,44 
23,113,4,'437054',1929,38 
24,114,4,'437054',1929,46 
25,115,4,'437054',1929,46 
26,116,4,'437054',1929,54 
27,117,4,'437054',1929,46 
28,118,4,'437054',1929,52 
29,119,4,'437054',1929,46 
30,120,4,'437054',1929,41 
1,121,5,'437054',1929,53 
2,122,5,'437054',1929,66 
3,123,5,'437054',1929,61 
4,124,5,'437054',1929,44 
5,125,5,'437054',1929,50 
6,126,5,'437054',1929,48 
7,127,5,'437054',1929,53 
8,128,5,'437054',1929,43 
9,129,5,'437054',1929,44 
10,130,5,'437054',1929,45 
11,131,5,'437054',1929,50 
12,132,5,'437054',1929,60 
13,133,5,'437054',1929,58 
14,134,5,'437054',1929,46 
15,135,5,'437054',1929,56 
16,136,5,'437054',1929,57 
17,137,5,'437054',1929,52 
18,138,5,'437054',1929,56 
19,139,5,'437054',1929,58 
20,140,5,'437054',1929,50 
21,141,5,'437054',1929,50 
22,142,5,'437054',1929,47 
23,143,5,'437054',1929,50 
24,144,5,'437054',1929,58 
25,145,5,'437054',1929,54 
26,146,5,'437054',1929,54 
27,147,5,'437054',1929,61 
28,148,5,'437054',1929,69 
29,149,5,'437054',1929,74 
30,150,5,'437054',1929,80 
31,151,5,'437054',1929,78 
1,152,6,'437054',1929,69 
2,153,6,'437054',1929,47 
3,154,6,'437054',1929,53 
4,155,6,'437054',1929,56 
5,156,6,'437054',1929,56 
6,157,6,'437054',1929,53 
7,158,6,'437054',1929,56 
8,159,6,'437054',1929,54 
9,160,6,'437054',1929,57 
10,161,6,'437054',1929,62 
11,162,6,'437054',1929,65 
12,163,6,'437054',1929,73 
13,164,6,'437054',1929,76 
14,165,6,'437054',1929,73 
15,166,6,'437054',1929,70 
16,167,6,'437054',1929,67 
17,168,6,'437054',1929,70 
18,169,6,'437054',1929,75 
19,170,6,'437054',1929,78 
20,171,6,'437054',1929,75 
21,172,6,'437054',1929,72 
22,173,6,'437054',1929,73 
23,174,6,'437054',1929,76 
24,175,6,'437054',1929,73 
25,176,6,'437054',1929,72 
26,177,6,'437054',1929,69 
27,178,6,'437054',1929,65 
28,179,6,'437054',1929,61 
29,180,6,'437054',1929,60 
30,181,6,'437054',1929,56 
1,182,7,'437054',1929,64 
2,183,7,'437054',1929,65 
3,184,7,'437054',1929,55 
4,185,7,'437054',1929,54 
5,186,7,'437054',1929,67 
6,187,7,'437054',1929,68 
7,188,7,'437054',1929,76 
8,189,7,'437054',1929,76 
9,190,7,'437054',1929,73 
10,191,7,'437054',1929,75 
11,192,7,'437054',1929,70 
12,193,7,'437054',1929,70 
13,194,7,'437054',1929,71 
14,195,7,'437054',1929,70 
15,196,7,'437054',1929,63 
16,197,7,'437054',1929,67 
17,198,7,'437054',1929,69 
18,199,7,'437054',1929,68 
19,200,7,'437054',1929,65 
20,201,7,'437054',1929,56 
21,202,7,'437054',1929,63 
22,203,7,'437054',1929,68 
23,204,7,'437054',1929,68 
24,205,7,'437054',1929,72 
25,206,7,'437054',1929,65 
26,207,7,'437054',1929,63 
27,208,7,'437054',1929,70 
28,209,7,'437054',1929,79 
29,210,7,'437054',1929,76 
30,211,7,'437054',1929,71 
31,212,7,'437054',1929,64 
1,213,8,'437054',1929,69 
2,214,8,'437054',1929,57 
3,215,8,'437054',1929,62 
4,216,8,'437054',1929,64 
5,217,8,'437054',1929,57 
6,218,8,'437054',1929,61 
7,219,8,'437054',1929,58 
8,220,8,'437054',1929,60 
9,221,8,'437054',1929,67 
10,222,8,'437054',1929,68 
11,223,8,'437054',1929,70 
12,224,8,'437054',1929,72 
13,225,8,'437054',1929,64 
14,226,8,'437054',1929,74 
15,227,8,'437054',1929,72 
16,228,8,'437054',1929,65 
17,229,8,'437054',1929,63 
18,230,8,'437054',1929,67 
19,231,8,'437054',1929,65 
20,232,8,'437054',1929,54 
21,233,8,'437054',1929,60 
22,234,8,'437054',1929,63 
23,235,8,'437054',1929,61 
24,236,8,'437054',1929,69 
25,237,8,'437054',1929,65 
26,238,8,'437054',1929,67 
27,239,8,'437054',1929,71 
28,240,8,'437054',1929,56 
29,241,8,'437054',1929,57 
30,242,8,'437054',1929,58 
31,243,8,'437054',1929,62 
1,244,9,'437054',1929,67 
2,245,9,'437054',1929,69 
3,246,9,'437054',1929,76 
4,247,9,'437054',1929,77 
5,248,9,'437054',1929,71 
6,249,9,'437054',1929,66 
7,250,9,'437054',1929,71 
8,251,9,'437054',1929,72 
9,252,9,'437054',1929,65 
10,253,9,'437054',1929,70 
11,254,9,'437054',1929,64 
12,255,9,'437054',1929,54 
13,256,9,'437054',1929,53 
14,257,9,'437054',1929,70 
15,258,9,'437054',1929,63 
16,259,9,'437054',1929,57 
17,260,9,'437054',1929,62 
18,261,9,'437054',1929,54 
19,262,9,'437054',1929,44 
20,263,9,'437054',1929,43 
21,264,9,'437054',1929,45 
22,265,9,'437054',1929,48 
23,266,9,'437054',1929,51 
24,267,9,'437054',1929,58 
25,268,9,'437054',1929,59 
26,269,9,'437054',1929,65 
27,270,9,'437054',1929,63 
28,271,9,'437054',1929,63 
29,272,9,'437054',1929,66 
30,273,9,'437054',1929,53 
1,274,10,'437054',1929,53 
2,275,10,'437054',1929,51 
3,276,10,'437054',1929,53 
4,277,10,'437054',1929,47 
5,278,10,'437054',1929,46 
6,279,10,'437054',1929,47 
7,280,10,'437054',1929,59 
8,281,10,'437054',1929,48 
9,282,10,'437054',1929,. 
10,283,10,'437054',1929,37 
11,284,10,'437054',1929,40 
12,285,10,'437054',1929,41 
13,286,10,'437054',1929,54 
14,287,10,'437054',1929,51 
15,288,10,'437054',1929,46 
16,289,10,'437054',1929,47 
17,290,10,'437054',1929,47 
18,291,10,'437054',1929,35 
19,292,10,'437054',1929,39 
20,293,10,'437054',1929,56 
21,294,10,'437054',1929,54 
22,295,10,'437054',1929,56 
23,296,10,'437054',1929,66 
24,297,10,'437054',1929,54 
25,298,10,'437054',1929,46 
26,299,10,'437054',1929,46 
27,300,10,'437054',1929,49 
28,301,10,'437054',1929,45 
29,302,10,'437054',1929,36 
30,303,10,'437054',1929,34 
31,304,10,'437054',1929,45 
1,305,11,'437054',1929,50 
2,306,11,'437054',1929,58 
3,307,11,'437054',1929,49 
4,308,11,'437054',1929,46 
5,309,11,'437054',1929,45 
6,310,11,'437054',1929,40 
7,311,11,'437054',1929,42 
8,312,11,'437054',1929,31 
9,313,11,'437054',1929,37 
10,314,11,'437054',1929,42 
11,315,11,'437054',1929,38 
12,316,11,'437054',1929,45 
13,317,11,'437054',1929,45 
14,318,11,'437054',1929,47 
15,319,11,'437054',1929,51 
16,320,11,'437054',1929,37 
17,321,11,'437054',1929,36 
18,322,11,'437054',1929,39 
19,323,11,'437054',1929,41 
20,324,11,'437054',1929,35 
21,325,11,'437054',1929,24 
22,326,11,'437054',1929,27 
23,327,11,'437054',1929,15 
24,328,11,'437054',1929,21 
25,329,11,'437054',1929,26 
26,330,11,'437054',1929,25 
27,331,11,'437054',1929,41 
28,332,11,'437054',1929,31 
29,333,11,'437054',1929,17 
30,334,11,'437054',1929,13 
1,335,12,'437054',1929,24 
2,336,12,'437054',1929,19 
3,337,12,'437054',1929,24 
4,338,12,'437054',1929,21 
5,339,12,'437054',1929,12 
6,340,12,'437054',1929,28 
7,341,12,'437054',1929,25 
8,342,12,'437054',1929,22 
9,343,12,'437054',1929,22 
10,344,12,'437054',1929,11 
11,345,12,'437054',1929,10 
12,346,12,'437054',1929,-6 
13,347,12,'437054',1929,17 
14,348,12,'437054',1929,33 
15,349,12,'437054',1929,30 
16,350,12,'437054',1929,8 
17,351,12,'437054',1929,10 
18,352,12,'437054',1929,27 
19,353,12,'437054',1929,27 
20,354,12,'437054',1929,29 
21,355,12,'437054',1929,18 
